transaction_id,card_id,entry_station,exit_station,entry_time,exit_time,travel_duration_minutes,fare_amount,card_balance,passenger_type,metro_line
TXN100015662,DMRC852917,Anand Vihar,Vaishali,2025-10-05 08:25:00,2025-10-05 09:37:00,72,29,457,Student,Green Line
TXN100015663,DMRC833942,Hauz Khas,Vaishali,2025-10-03 22:22:00,2025-10-03 23:34:00,72,15,882,Student,Green Line
TXN100015664,DMRC661293,Dwarka,AIIMS,2025-10-05 13:37:00,2025-10-05 14:34:00,57,10,719,Senior,Red Line
TXN100015665,DMRC170097,Green Park,Nehru Place,2025-10-05 11:06:00,2025-10-05 11:38:00,32,41,87,Adult,Red Line
TXN100015666,DMRC865087,Rajiv Chowk,Dwarka,2025-10-04 08:03:00,2025-10-04 09:04:00,61,53,525,Adult,Violet Line
TXN100015667,DMRC328664,Chandni Chowk,Noida Sector 62,2025-10-02 14:18:00,2025-10-02 15:37:00,79,59,928,Senior,Violet Line
TXN100015668,DMRC282447,Green Park,Noida Sector 62,2025-10-07 11:28:00,2025-10-07 12:40:00,72,13,650,Adult,Red Line
TXN100015669,DMRC286094,Dwarka,INA,2025-10-02 16:38:00,2025-10-02 17:26:00,48,45,205,Senior,Yellow Line
TXN100015670,DMRC739645,Botanical Garden,Dwarka,2025-10-06 00:51:00,2025-10-06 02:06:00,75,19,506,Adult,Yellow Line
TXN100015671,DMRC245756,Botanical Garden,Huda City Centre,2025-10-03 16:25:00,2025-10-03 17:23:00,58,11,201,Student,Blue Line
TXN100015672,DMRC206204,New Delhi,Nehru Place,2025-10-03 16:37:00,2025-10-03 17:52:00,75,53,157,Student,Red Line
TXN100015673,DMRC716842,Huda City Centre,Connaught Place,2025-10-05 10:58:00,2025-10-05 12:10:00,72,41,936,Student,Blue Line
TXN100015674,DMRC786237,Dwarka,Green Park,2025-10-01 06:16:00,2025-10-01 07:10:00,54,17,821,Adult,Violet Line
TXN100015675,DMRC594712,Kashmere Gate,New Delhi,2025-10-04 11:07:00,2025-10-04 12:00:00,53,47,584,Student,Violet Line
TXN100015676,DMRC675159,INA,Botanical Garden,2025-10-03 19:43:00,2025-10-03 20:04:00,21,30,849,Student,Red Line
TXN100015677,DMRC259430,Botanical Garden,Kalkaji Mandir,2025-10-04 11:03:00,2025-10-04 11:35:00,32,29,602,Adult,Yellow Line
TXN100015678,DMRC416999,Kalkaji Mandir,INA,2025-10-05 20:11:00,2025-10-05 20:55:00,44,51,235,Adult,Blue Line
TXN100015679,DMRC256823,Airport,Vaishali,2025-10-02 17:44:00,2025-10-02 18:14:00,30,37,163,Adult,Violet Line
TXN100015680,DMRC624134,New Delhi,Nehru Place,2025-10-02 21:28:00,2025-10-02 21:42:00,14,20,202,Senior,Blue Line
TXN100015681,DMRC253913,Kalkaji Mandir,Dwarka,2025-10-07 20:25:00,2025-10-07 20:38:00,13,35,992,Student,Yellow Line
TXN100015682,DMRC717036,Kalkaji Mandir,Connaught Place,2025-10-06 10:32:00,2025-10-06 11:41:00,69,50,413,Adult,Yellow Line
TXN100015683,DMRC542071,Rajiv Chowk,INA,2025-10-07 12:02:00,2025-10-07 12:26:00,24,57,133,Adult,Violet Line
TXN100015684,DMRC624364,Kashmere Gate,INA,2025-10-06 07:32:00,2025-10-06 08:20:00,48,45,249,Senior,Blue Line
TXN100015685,DMRC658563,New Delhi,Green Park,2025-10-02 11:57:00,2025-10-02 12:32:00,35,44,232,Senior,Green Line
TXN100015686,DMRC972476,Airport,Green Park,2025-10-01 17:00:00,2025-10-01 17:10:00,10,43,807,Senior,Blue Line
TXN100015687,DMRC426539,Vaishali,Connaught Place,2025-10-04 22:42:00,2025-10-04 22:52:00,10,27,11,Adult,Green Line
TXN100015688,DMRC121952,Vaishali,Chandni Chowk,2025-10-07 18:40:00,2025-10-07 19:44:00,64,31,635,Student,Green Line
TXN100015689,DMRC526383,Connaught Place,Kalkaji Mandir,2025-10-01 18:57:00,2025-10-01 19:58:00,61,23,490,Adult,Blue Line
TXN100015690,DMRC203881,Nehru Place,Huda City Centre,2025-10-06 14:24:00,2025-10-06 14:45:00,21,43,671,Senior,Yellow Line
TXN100015691,DMRC101724,INA,Rajiv Chowk,2025-10-06 22:46:00,2025-10-06 23:00:00,14,31,186,Senior,Red Line
TXN100015692,DMRC428232,Anand Vihar,Chandni Chowk,2025-10-01 16:54:00,2025-10-01 17:07:00,13,13,437,Student,Violet Line
TXN100015693,DMRC615054,Connaught Place,Nehru Place,2025-10-06 16:57:00,2025-10-06 17:27:00,30,22,668,Adult,Green Line
TXN100015694,DMRC689950,Dwarka,AIIMS,2025-10-03 21:06:00,2025-10-03 21:37:00,31,23,251,Adult,Blue Line
TXN100015695,DMRC213833,Kashmere Gate,Rajiv Chowk,2025-10-02 14:32:00,2025-10-02 15:48:00,76,47,198,Adult,Blue Line
TXN100015696,DMRC573660,Vaishali,Noida Sector 62,2025-10-02 15:44:00,2025-10-02 16:34:00,50,51,904,Adult,Green Line
TXN100015697,DMRC919654,Connaught Place,Kashmere Gate,2025-10-07 05:58:00,2025-10-07 06:11:00,13,58,241,Adult,Violet Line
TXN100015698,DMRC820502,AIIMS,Huda City Centre,2025-10-01 08:55:00,2025-10-01 09:44:00,49,46,195,Adult,Blue Line
TXN100015699,DMRC825638,Hauz Khas,Huda City Centre,2025-10-05 09:53:00,2025-10-05 11:05:00,72,32,249,Adult,Violet Line
TXN100015700,DMRC677947,Connaught Place,Airport,2025-10-03 20:07:00,2025-10-03 21:25:00,78,48,814,Senior,Green Line
TXN100015701,DMRC943228,Noida Sector 62,Huda City Centre,2025-10-04 11:30:00,2025-10-04 11:44:00,14,17,749,Adult,Violet Line
TXN100015702,DMRC450465,New Delhi,Hauz Khas,2025-10-04 07:20:00,2025-10-04 08:09:00,49,54,791,Adult,Green Line
TXN100015703,DMRC578072,Dwarka,Hauz Khas,2025-10-07 10:43:00,2025-10-07 11:40:00,57,32,979,Student,Blue Line
TXN100015704,DMRC231092,Noida Sector 62,Kalkaji Mandir,2025-10-02 16:32:00,2025-10-02 17:16:00,44,13,125,Student,Blue Line
TXN100015705,DMRC670343,Hauz Khas,Huda City Centre,2025-10-02 07:37:00,2025-10-02 08:17:00,40,11,745,Student,Red Line
TXN100015706,DMRC908102,Nehru Place,Botanical Garden,2025-10-01 09:54:00,2025-10-01 10:24:00,30,22,267,Adult,Red Line
TXN100015707,DMRC289581,New Delhi,AIIMS,2025-10-03 05:53:00,2025-10-03 06:29:00,36,50,309,Senior,Violet Line
TXN100015708,DMRC858684,Kalkaji Mandir,Green Park,2025-10-07 09:48:00,2025-10-07 10:44:00,56,21,758,Senior,Blue Line
TXN100015709,DMRC276986,Kashmere Gate,Anand Vihar,2025-10-06 10:58:00,2025-10-06 11:46:00,48,27,889,Student,Violet Line
TXN100015710,DMRC530567,Dwarka,Hauz Khas,2025-10-05 19:25:00,2025-10-05 20:14:00,49,12,434,Adult,Blue Line
TXN100015711,DMRC767076,Kashmere Gate,Huda City Centre,2025-10-05 17:27:00,2025-10-05 18:19:00,52,42,899,Adult,Violet Line
TXN100015712,DMRC952474,Dwarka,Connaught Place,2025-10-03 17:33:00,2025-10-03 18:45:00,72,21,36,Senior,Green Line
TXN100015713,DMRC771940,Dwarka,Vaishali,2025-10-02 05:28:00,2025-10-02 06:08:00,40,16,326,Student,Blue Line
TXN100015714,DMRC671980,Chandni Chowk,INA,2025-10-05 18:43:00,2025-10-05 19:07:00,24,33,812,Student,Yellow Line
TXN100015715,DMRC657670,Hauz Khas,INA,2025-10-04 17:51:00,2025-10-04 19:10:00,79,20,930,Senior,Blue Line
TXN100015716,DMRC490872,Noida Sector 62,Kalkaji Mandir,2025-10-07 08:15:00,2025-10-07 08:57:00,42,34,168,Adult,Blue Line
TXN100015717,DMRC734337,Noida Sector 62,Rajiv Chowk,2025-10-05 19:59:00,2025-10-05 20:27:00,28,56,942,Student,Yellow Line
TXN100015718,DMRC378740,Dwarka,Anand Vihar,2025-10-01 07:41:00,2025-10-01 08:23:00,42,50,95,Student,Violet Line
TXN100015719,DMRC688218,AIIMS,Green Park,2025-10-02 07:37:00,2025-10-02 08:55:00,78,42,775,Student,Green Line
TXN100015720,DMRC660654,Connaught Place,New Delhi,2025-10-06 07:05:00,2025-10-06 07:37:00,32,50,842,Adult,Yellow Line
TXN100015721,DMRC438207,INA,Kashmere Gate,2025-10-04 21:07:00,2025-10-04 21:22:00,15,14,582,Adult,Violet Line
TXN100015722,DMRC787872,Nehru Place,Airport,2025-10-01 16:34:00,2025-10-01 17:11:00,37,51,866,Student,Red Line
TXN100015723,DMRC554417,Airport,Nehru Place,2025-10-04 05:27:00,2025-10-04 06:45:00,78,26,372,Adult,Red Line
TXN100015724,DMRC908995,Hauz Khas,Vaishali,2025-10-02 07:13:00,2025-10-02 08:26:00,73,28,272,Adult,Red Line
TXN100015725,DMRC598479,AIIMS,Botanical Garden,2025-10-03 19:58:00,2025-10-03 20:26:00,28,40,249,Student,Red Line
TXN100015726,DMRC901676,Kalkaji Mandir,Connaught Place,2025-10-05 08:11:00,2025-10-05 08:44:00,33,22,435,Adult,Blue Line
TXN100015727,DMRC430501,Vaishali,Rajiv Chowk,2025-10-01 14:33:00,2025-10-01 15:20:00,47,59,593,Adult,Red Line
TXN100015728,DMRC364926,AIIMS,Botanical Garden,2025-10-07 16:52:00,2025-10-07 17:07:00,15,58,622,Senior,Green Line
TXN100015729,DMRC424442,INA,Dwarka,2025-10-01 08:07:00,2025-10-01 09:22:00,75,41,188,Senior,Red Line
TXN100015730,DMRC545996,INA,Airport,2025-10-02 05:54:00,2025-10-02 06:39:00,45,36,583,Adult,Yellow Line
TXN100015731,DMRC955458,Vaishali,AIIMS,2025-10-07 21:46:00,2025-10-07 22:10:00,24,24,203,Student,Yellow Line
TXN100015732,DMRC892064,Noida Sector 62,Vaishali,2025-10-05 10:37:00,2025-10-05 11:03:00,26,22,232,Senior,Green Line
TXN100015733,DMRC513319,Rajiv Chowk,Huda City Centre,2025-10-01 15:18:00,2025-10-01 16:24:00,66,11,487,Student,Blue Line
TXN100015734,DMRC942285,Huda City Centre,Hauz Khas,2025-10-02 12:08:00,2025-10-02 12:21:00,13,16,206,Student,Green Line
TXN100015735,DMRC781670,Anand Vihar,INA,2025-10-02 20:08:00,2025-10-02 21:08:00,60,53,105,Student,Violet Line
TXN100015736,DMRC402449,Noida Sector 62,Rajiv Chowk,2025-10-04 08:26:00,2025-10-04 08:52:00,26,45,163,Adult,Green Line
TXN100015737,DMRC908878,Huda City Centre,Rajiv Chowk,2025-10-07 14:34:00,2025-10-07 14:47:00,13,47,763,Adult,Yellow Line
TXN100015738,DMRC744478,Nehru Place,Dwarka,2025-10-04 07:52:00,2025-10-04 08:36:00,44,40,757,Student,Red Line
TXN100015739,DMRC619133,Nehru Place,Airport,2025-10-01 18:44:00,2025-10-01 19:38:00,54,45,529,Student,Blue Line
TXN100015740,DMRC525666,Noida Sector 62,Hauz Khas,2025-10-04 15:40:00,2025-10-04 16:25:00,45,32,629,Student,Yellow Line
TXN100015741,DMRC124179,Hauz Khas,Connaught Place,2025-10-02 19:26:00,2025-10-02 20:25:00,59,40,333,Student,Green Line
TXN100015742,DMRC470913,New Delhi,Airport,2025-10-04 18:07:00,2025-10-04 19:06:00,59,10,117,Adult,Green Line
TXN100015743,DMRC880872,New Delhi,AIIMS,2025-10-04 09:04:00,2025-10-04 10:20:00,76,48,597,Adult,Violet Line
TXN100015744,DMRC847546,Noida Sector 62,Kashmere Gate,2025-10-07 12:01:00,2025-10-07 12:31:00,30,54,523,Adult,Blue Line
TXN100015745,DMRC284065,Kalkaji Mandir,Botanical Garden,2025-10-02 17:34:00,2025-10-02 17:44:00,10,49,418,Adult,Blue Line
TXN100015746,DMRC829986,Hauz Khas,Anand Vihar,2025-10-03 07:40:00,2025-10-03 07:53:00,13,27,154,Adult,Red Line
TXN100015747,DMRC564689,Hauz Khas,Dwarka,2025-10-04 07:40:00,2025-10-04 08:20:00,40,35,957,Adult,Red Line
TXN100015748,DMRC446274,Huda City Centre,Kalkaji Mandir,2025-10-02 14:05:00,2025-10-02 14:42:00,37,24,385,Student,Violet Line
TXN100015749,DMRC118063,Dwarka,Botanical Garden,2025-10-02 11:42:00,2025-10-02 12:51:00,69,55,108,Student,Red Line
TXN100015750,DMRC822226,Green Park,Dwarka,2025-10-07 21:51:00,2025-10-07 22:10:00,19,17,971,Student,Red Line
TXN100015751,DMRC818550,Kalkaji Mandir,AIIMS,2025-10-05 22:25:00,2025-10-05 23:00:00,35,60,59,Student,Red Line
TXN100015752,DMRC823551,Hauz Khas,Green Park,2025-10-01 10:33:00,2025-10-01 11:18:00,45,35,449,Adult,Green Line
TXN100015753,DMRC540914,New Delhi,Dwarka,2025-10-06 11:14:00,2025-10-06 12:20:00,66,38,683,Adult,Violet Line
TXN100015754,DMRC734361,Kashmere Gate,New Delhi,2025-10-07 13:16:00,2025-10-07 13:34:00,18,32,689,Senior,Green Line
TXN100015755,DMRC136152,Rajiv Chowk,INA,2025-10-04 17:31:00,2025-10-04 18:16:00,45,49,646,Student,Yellow Line
TXN100015756,DMRC993118,Nehru Place,Kalkaji Mandir,2025-10-06 19:58:00,2025-10-06 21:08:00,70,40,501,Senior,Blue Line
TXN100015757,DMRC469825,Kalkaji Mandir,Botanical Garden,2025-10-02 10:18:00,2025-10-02 11:05:00,47,45,688,Senior,Yellow Line
TXN100015758,DMRC732475,Nehru Place,Rajiv Chowk,2025-10-03 22:20:00,2025-10-03 23:32:00,72,51,142,Student,Blue Line
TXN100015759,DMRC461053,Rajiv Chowk,Nehru Place,2025-10-04 18:49:00,2025-10-04 20:08:00,79,48,774,Adult,Green Line
TXN100015760,DMRC962655,Vaishali,INA,2025-10-02 17:36:00,2025-10-02 18:45:00,69,27,954,Adult,Yellow Line
TXN100015761,DMRC585217,Vaishali,Kashmere Gate,2025-10-02 19:15:00,2025-10-02 19:29:00,14,52,822,Adult,Yellow Line
TXN100015762,DMRC966541,Huda City Centre,Vaishali,2025-10-03 11:02:00,2025-10-03 12:09:00,67,17,867,Senior,Blue Line
TXN100015763,DMRC468856,Hauz Khas,Botanical Garden,2025-10-06 16:53:00,2025-10-06 17:56:00,63,45,113,Student,Violet Line
TXN100015764,DMRC946743,AIIMS,Dwarka,2025-10-01 12:43:00,2025-10-01 12:54:00,11,16,554,Student,Yellow Line
TXN100015765,DMRC225637,Rajiv Chowk,Noida Sector 62,2025-10-03 06:37:00,2025-10-03 07:50:00,73,12,34,Senior,Blue Line
TXN100015766,DMRC632793,Hauz Khas,Huda City Centre,2025-10-06 08:59:00,2025-10-06 09:47:00,48,35,506,Senior,Blue Line
TXN100015767,DMRC481254,Nehru Place,Green Park,2025-10-02 05:55:00,2025-10-02 07:13:00,78,37,957,Adult,Green Line
TXN100015768,DMRC123355,Airport,New Delhi,2025-10-07 16:30:00,2025-10-07 17:20:00,50,55,527,Senior,Green Line
TXN100015769,DMRC451555,Noida Sector 62,Hauz Khas,2025-10-07 10:46:00,2025-10-07 11:02:00,16,18,280,Adult,Green Line
TXN100015770,DMRC471510,Airport,New Delhi,2025-10-05 10:21:00,2025-10-05 11:07:00,46,34,879,Adult,Blue Line
TXN100015771,DMRC142810,Green Park,Connaught Place,2025-10-03 09:52:00,2025-10-03 10:09:00,17,60,493,Student,Green Line
TXN100015772,DMRC638213,INA,Anand Vihar,2025-10-02 23:36:00,2025-10-03 00:12:00,36,24,339,Senior,Blue Line
TXN100015773,DMRC906946,INA,Dwarka,2025-10-06 11:58:00,2025-10-06 12:41:00,43,56,714,Adult,Yellow Line
TXN100015774,DMRC145072,Hauz Khas,Chandni Chowk,2025-10-04 18:38:00,2025-10-04 18:48:00,10,42,640,Adult,Red Line
TXN100015775,DMRC829154,Noida Sector 62,Chandni Chowk,2025-10-01 10:25:00,2025-10-01 10:48:00,23,42,774,Adult,Red Line
TXN100015776,DMRC738188,Vaishali,Anand Vihar,2025-10-05 12:43:00,2025-10-05 13:06:00,23,56,228,Adult,Violet Line
TXN100015777,DMRC123982,Botanical Garden,Noida Sector 62,2025-10-03 19:38:00,2025-10-03 20:47:00,69,26,152,Senior,Yellow Line
TXN100015778,DMRC965308,Botanical Garden,Rajiv Chowk,2025-10-05 05:32:00,2025-10-05 06:36:00,64,23,458,Adult,Yellow Line
TXN100015779,DMRC833228,Hauz Khas,Connaught Place,2025-10-03 17:32:00,2025-10-03 18:03:00,31,25,449,Student,Yellow Line
TXN100015780,DMRC998010,Chandni Chowk,Dwarka,2025-10-07 00:32:00,2025-10-07 01:10:00,38,26,903,Adult,Blue Line
TXN100015781,DMRC430027,Hauz Khas,Kashmere Gate,2025-10-05 10:54:00,2025-10-05 11:58:00,64,16,580,Senior,Red Line
TXN100015782,DMRC731841,AIIMS,Hauz Khas,2025-10-07 21:22:00,2025-10-07 22:12:00,50,44,194,Student,Blue Line
TXN100015783,DMRC133206,Kashmere Gate,Vaishali,2025-10-06 19:15:00,2025-10-06 20:15:00,60,35,167,Senior,Violet Line
TXN100015784,DMRC564770,Anand Vihar,Huda City Centre,2025-10-06 20:59:00,2025-10-06 21:22:00,23,13,111,Senior,Violet Line
TXN100015785,DMRC199236,Kashmere Gate,Green Park,2025-10-02 17:20:00,2025-10-02 18:31:00,71,60,675,Adult,Red Line
TXN100015786,DMRC956659,Dwarka,Noida Sector 62,2025-10-07 05:22:00,2025-10-07 05:49:00,27,56,119,Senior,Yellow Line
TXN100015787,DMRC415066,Connaught Place,Vaishali,2025-10-01 05:38:00,2025-10-01 06:27:00,49,38,428,Senior,Red Line
TXN100015788,DMRC643149,Rajiv Chowk,New Delhi,2025-10-02 19:19:00,2025-10-02 20:05:00,46,59,600,Senior,Blue Line
TXN100015789,DMRC994365,Kalkaji Mandir,Connaught Place,2025-10-06 17:25:00,2025-10-06 17:38:00,13,13,885,Adult,Blue Line
TXN100015790,DMRC928447,AIIMS,Hauz Khas,2025-10-06 19:20:00,2025-10-06 19:49:00,29,15,36,Adult,Yellow Line
TXN100015791,DMRC993745,Huda City Centre,Kalkaji Mandir,2025-10-06 06:00:00,2025-10-06 07:12:00,72,10,395,Adult,Green Line
TXN100015792,DMRC191742,Airport,Hauz Khas,2025-10-02 07:01:00,2025-10-02 07:54:00,53,48,855,Student,Violet Line
TXN100015793,DMRC570055,Connaught Place,AIIMS,2025-10-03 17:40:00,2025-10-03 18:15:00,35,25,710,Senior,Violet Line
TXN100015794,DMRC311572,Airport,Nehru Place,2025-10-02 09:40:00,2025-10-02 10:06:00,26,48,412,Adult,Yellow Line
TXN100015795,DMRC448080,Noida Sector 62,Chandni Chowk,2025-10-03 09:42:00,2025-10-03 10:36:00,54,54,432,Student,Violet Line
TXN100015796,DMRC133983,Huda City Centre,New Delhi,2025-10-03 09:26:00,2025-10-03 10:07:00,41,30,26,Student,Green Line
TXN100015797,DMRC366350,Kashmere Gate,Kalkaji Mandir,2025-10-04 09:36:00,2025-10-04 09:50:00,14,32,709,Student,Red Line
TXN100015798,DMRC303743,INA,Chandni Chowk,2025-10-02 11:56:00,2025-10-02 12:10:00,14,34,255,Student,Blue Line
TXN100015799,DMRC957799,Airport,Chandni Chowk,2025-10-01 07:18:00,2025-10-01 08:23:00,65,46,390,Senior,Yellow Line
TXN100015800,DMRC884835,Kalkaji Mandir,Airport,2025-10-06 06:29:00,2025-10-06 07:25:00,56,15,602,Adult,Green Line
TXN100015801,DMRC142974,Hauz Khas,Botanical Garden,2025-10-03 19:16:00,2025-10-03 20:17:00,61,15,682,Student,Yellow Line
TXN100015802,DMRC888586,Hauz Khas,Rajiv Chowk,2025-10-06 12:10:00,2025-10-06 12:46:00,36,24,538,Student,Green Line
TXN100015803,DMRC597962,Botanical Garden,Connaught Place,2025-10-06 17:36:00,2025-10-06 18:26:00,50,42,40,Adult,Green Line
TXN100015804,DMRC371719,Nehru Place,Chandni Chowk,2025-10-02 09:00:00,2025-10-02 10:20:00,80,47,154,Student,Yellow Line
TXN100015805,DMRC716783,Vaishali,New Delhi,2025-10-01 22:55:00,2025-10-01 23:31:00,36,19,217,Student,Blue Line
TXN100015806,DMRC814584,Kashmere Gate,Kalkaji Mandir,2025-10-04 06:33:00,2025-10-04 06:51:00,18,22,583,Adult,Green Line
TXN100015807,DMRC144196,Airport,Anand Vihar,2025-10-02 08:12:00,2025-10-02 09:14:00,62,47,164,Adult,Yellow Line
TXN100015808,DMRC818796,Kashmere Gate,Vaishali,2025-10-02 18:16:00,2025-10-02 18:28:00,12,33,853,Senior,Red Line
TXN100015809,DMRC561823,Airport,Green Park,2025-10-04 17:48:00,2025-10-04 18:16:00,28,21,166,Senior,Blue Line
TXN100015810,DMRC730135,AIIMS,Anand Vihar,2025-10-05 12:26:00,2025-10-05 13:17:00,51,47,711,Senior,Red Line
TXN100015811,DMRC964828,Green Park,Kalkaji Mandir,2025-10-05 07:11:00,2025-10-05 08:10:00,59,19,505,Student,Blue Line
TXN100015812,DMRC682878,Nehru Place,Green Park,2025-10-04 07:15:00,2025-10-04 08:13:00,58,56,210,Senior,Red Line
TXN100015813,DMRC745123,Rajiv Chowk,Botanical Garden,2025-10-01 08:35:00,2025-10-01 09:39:00,64,35,613,Senior,Green Line
TXN100015814,DMRC300925,Rajiv Chowk,Connaught Place,2025-10-05 19:35:00,2025-10-05 20:28:00,53,17,267,Student,Violet Line
TXN100015815,DMRC482259,Hauz Khas,Green Park,2025-10-03 17:12:00,2025-10-03 17:24:00,12,14,865,Senior,Red Line
TXN100015816,DMRC884461,Dwarka,Anand Vihar,2025-10-01 18:18:00,2025-10-01 19:02:00,44,56,223,Student,Red Line
TXN100015817,DMRC150655,Huda City Centre,Vaishali,2025-10-07 05:56:00,2025-10-07 06:50:00,54,53,551,Adult,Yellow Line
TXN100015818,DMRC156461,Kalkaji Mandir,Nehru Place,2025-10-04 18:36:00,2025-10-04 19:26:00,50,56,653,Student,Violet Line
TXN100015819,DMRC809993,Noida Sector 62,Kashmere Gate,2025-10-04 16:58:00,2025-10-04 18:17:00,79,33,962,Student,Violet Line
TXN100015820,DMRC542531,Kashmere Gate,Nehru Place,2025-10-04 10:26:00,2025-10-04 10:50:00,24,16,348,Student,Violet Line
TXN100015821,DMRC655244,Connaught Place,Vaishali,2025-10-02 13:12:00,2025-10-02 14:18:00,66,15,803,Student,Green Line
TXN100015822,DMRC439434,Nehru Place,Hauz Khas,2025-10-03 09:04:00,2025-10-03 09:31:00,27,17,950,Adult,Red Line
TXN100015823,DMRC575556,Rajiv Chowk,Vaishali,2025-10-07 10:10:00,2025-10-07 10:29:00,19,35,822,Senior,Violet Line
TXN100015824,DMRC860735,Green Park,Vaishali,2025-10-03 10:15:00,2025-10-03 10:27:00,12,42,556,Student,Violet Line
TXN100015825,DMRC536006,Nehru Place,Noida Sector 62,2025-10-02 08:04:00,2025-10-02 09:19:00,75,14,205,Student,Yellow Line
TXN100015826,DMRC970642,Kashmere Gate,Vaishali,2025-10-03 10:49:00,2025-10-03 11:34:00,45,17,913,Senior,Red Line
TXN100015827,DMRC373086,Chandni Chowk,Nehru Place,2025-10-02 21:48:00,2025-10-02 22:54:00,66,51,338,Student,Violet Line
TXN100015828,DMRC642232,Hauz Khas,Botanical Garden,2025-10-01 22:45:00,2025-10-01 23:35:00,50,30,736,Student,Red Line
TXN100015829,DMRC756441,Dwarka,AIIMS,2025-10-02 19:42:00,2025-10-02 20:35:00,53,34,625,Adult,Violet Line
TXN100015830,DMRC303809,Kalkaji Mandir,Airport,2025-10-01 10:16:00,2025-10-01 11:18:00,62,49,790,Adult,Green Line
TXN100015831,DMRC889426,Chandni Chowk,Rajiv Chowk,2025-10-06 18:16:00,2025-10-06 19:34:00,78,56,845,Adult,Violet Line
TXN100015832,DMRC359364,Huda City Centre,INA,2025-10-06 03:54:00,2025-10-06 05:06:00,72,41,509,Adult,Violet Line
TXN100015833,DMRC885616,Noida Sector 62,Rajiv Chowk,2025-10-06 20:15:00,2025-10-06 20:26:00,11,12,587,Student,Yellow Line
TXN100015834,DMRC921845,AIIMS,Noida Sector 62,2025-10-02 16:04:00,2025-10-02 16:32:00,28,36,183,Senior,Yellow Line
TXN100015835,DMRC231456,Botanical Garden,Huda City Centre,2025-10-07 15:40:00,2025-10-07 16:50:00,70,33,664,Adult,Yellow Line
TXN100015836,DMRC528982,Chandni Chowk,Green Park,2025-10-06 15:41:00,2025-10-06 16:39:00,58,60,26,Student,Blue Line
TXN100015837,DMRC927890,Green Park,Vaishali,2025-10-02 22:23:00,2025-10-02 22:40:00,17,12,714,Adult,Yellow Line
TXN100015838,DMRC640172,Rajiv Chowk,Airport,2025-10-02 19:51:00,2025-10-02 20:36:00,45,15,70,Student,Red Line
TXN100015839,DMRC485590,Rajiv Chowk,Dwarka,2025-10-07 18:26:00,2025-10-07 19:17:00,51,42,794,Student,Green Line
TXN100015840,DMRC304121,Hauz Khas,Airport,2025-10-05 06:01:00,2025-10-05 07:10:00,69,10,805,Student,Yellow Line
TXN100015841,DMRC280214,Huda City Centre,Chandni Chowk,2025-10-07 21:02:00,2025-10-07 21:30:00,28,18,665,Adult,Green Line
TXN100015842,DMRC280840,Hauz Khas,Green Park,2025-10-04 07:25:00,2025-10-04 07:50:00,25,29,649,Student,Yellow Line
TXN100015843,DMRC149142,Vaishali,Dwarka,2025-10-03 20:52:00,2025-10-03 21:12:00,20,36,701,Adult,Green Line
TXN100015844,DMRC964800,Anand Vihar,Botanical Garden,2025-10-06 13:27:00,2025-10-06 14:14:00,47,40,662,Senior,Violet Line
TXN100015845,DMRC294604,Connaught Place,Green Park,2025-10-04 04:22:00,2025-10-04 05:23:00,61,20,167,Student,Green Line
TXN100015846,DMRC874757,Noida Sector 62,Kalkaji Mandir,2025-10-04 17:32:00,2025-10-04 18:16:00,44,44,968,Adult,Green Line
TXN100015847,DMRC455548,New Delhi,Anand Vihar,2025-10-01 11:14:00,2025-10-01 12:31:00,77,42,135,Senior,Green Line
TXN100015848,DMRC446755,Noida Sector 62,Huda City Centre,2025-10-07 08:36:00,2025-10-07 09:42:00,66,53,738,Student,Blue Line
TXN100015849,DMRC601909,Anand Vihar,Huda City Centre,2025-10-07 18:40:00,2025-10-07 19:29:00,49,22,531,Senior,Blue Line
TXN100015850,DMRC412205,Botanical Garden,Huda City Centre,2025-10-01 20:13:00,2025-10-01 21:08:00,55,19,123,Student,Yellow Line
TXN100015851,DMRC977196,Kalkaji Mandir,Noida Sector 62,2025-10-03 06:33:00,2025-10-03 06:55:00,22,40,514,Adult,Yellow Line
TXN100015852,DMRC238543,New Delhi,Anand Vihar,2025-10-06 06:12:00,2025-10-06 06:22:00,10,26,580,Student,Yellow Line
TXN100015853,DMRC878846,Botanical Garden,Anand Vihar,2025-10-02 08:15:00,2025-10-02 09:22:00,67,27,454,Senior,Blue Line
